Geoname ID;Name;ASCII Name;Alternate Names;Feature Class;Feature Code;Country Code;Country name EN;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;LABEL EN;Coordinates
6049863;La Prairie;La Prairie;La Preri,la bryry,la prry  kbk,Ла Прери,لا بريري,لا پرری، کبک;P;PPL;CA;Canada;;10;16;67015;;23357;;8;America/Toronto;2021-11-11;Canada;45.41678,-73.49917
6062069;Lunenburg;Lunenburg;Lunenberg,Lunenburg,Lunenburq,Lunnenburg,lannbwrg  nwa askwshya,lu nen bao,lunenburgi,lwnnbwrg,mdynt wnynbwrj,runenbagu,Луненберг,Луненбург,לוננבורג,لاننبورگ، نوا اسکوشیا,مدينة ونينبورج,ლუნენბურგი,ルーネンバーグ,盧嫩堡;P;PPL;CA;Canada;;07;;;;2263;;10;America/Halifax;2021-12-21;Canada;44.37847,-64.31658
6078447;Morden;Morden;Morden,Морден,مورڈن، مینی ٹوبا;P;PPL;CA;Canada;;03;;;;8668;;306;America/Winnipeg;2021-12-25;Canada;49.1919,-98.10136
6106158;Plantagenet;Plantagenet;;P;PPL;CA;Canada;;08;;;;9680;;51;America/Toronto;2021-12-25;Canada;45.5326,-74.99369
6111953;Port McNeill;Port McNeill;Port McNeill,YMP;P;PPL;CA;Canada;;02;5943;5943012;;2064;;12;America/Vancouver;2019-11-14;Canada;50.59,-127.08638
6119448;Renfrew;Renfrew;Renfru,renfuru,rnfrw  antaryw,Ренфру,رنفرو، انتاریو,レンフルー;P;PPL;CA;Canada;;08;;;;8223;;128;America/Toronto;2021-12-25;Canada;45.46681,-76.68272
6128081;Rouge;Rouge;;P;PPLX;CA;Canada;;08;3520;;;46496;;124;America/Toronto;2020-05-02;Canada;43.80406,-79.16571
6128089;Rougemont;Rougemont;Rougemont;P;PPL;CA;Canada;;10;16;55037;;1481;;49;America/Toronto;2019-08-08;Canada;45.43338,-73.04914
6137539;Saint-Bruno-de-Guigues;Saint-Bruno-de-Guigues;;P;PPL;CA;Canada;;10;08;85045;;1100;;228;America/Toronto;2021-12-25;Canada;47.46685,-79.43296
6138916;Saint-Pie;Saint-Pie;;P;PPLA3;CA;Canada;;10;16;54008;;5438;;38;America/Toronto;2016-07-01;Canada;45.50277,-72.9089
