Geoname ID;Name;ASCII Name;Alternate Names;Feature Class;Feature Code;Country Code;Country name EN;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;LABEL EN;Coordinates
2991095;Mussy-sur-Seine;Mussy-sur-Seine;Mjussi-sjur-Sen,Mussy,Mussy-sur-Seine,sai na he pan mi xi,Мюсси-сюр-Сен,Мюссі-сюр-Сен,塞纳河畔米西;P;PPL;FR;France;;44;10;103;10261;1308;;191;Europe/Paris;2016-02-18;France;47.97791,4.49743
2991153;Muret;Muret;Barrancu,Lapangan Terbang LHerm,Mire,Mjure,Muret,Mureth,Muriel,Murèth,mi lei,mwrh,myure,Мире,Мюре,موره,ミュレ,米雷;P;PPLA3;FR;France;;76;31;311;31395;24313;;174;Europe/Paris;2020-05-07;France;43.45998,1.32541
2991549;Mougon;Mougon;Mougon,Mugon,Мугон;P;PPL;FR;France;;75;79;792;79185;1698;;88;Europe/Paris;2019-09-04;France;46.29527,-0.28708
2991725;Morre;Morre;Morre;P;PPL;FR;France;;27;25;251;25410;1227;;451;Europe/Paris;2016-02-18;France;47.22595,6.07512
2991880;Morbier;Morbier;Morbier;P;PPL;FR;France;;27;39;393;39367;2224;;821;Europe/Paris;2016-02-18;France;46.53693,6.01532
2992070;Montreuil-sous-Pérouse;Montreuil-sous-Perouse;Monasteriolum super Petrosam,Montrej-su-Peruz,Montreuil,Montreuil-sous-Perouse,Montreuil-sous-Pérouse,Mousterel-ar-Veineg,meng te lei yi su pei lu si,Монтрей-су-Перуз,蒙特勒伊苏佩鲁斯;P;PPL;FR;France;;53;35;351;35194;1020;;74;Europe/Paris;2020-08-12;France;48.15159,-1.23743
2992074;Montreuil-le-Gast;Montreuil-le-Gast;Montreuil,Montreuil-le-Gast,Mousterel-ar-Gwast;P;PPL;FR;France;;53;35;353;35193;1750;;101;Europe/Paris;2020-08-12;France;48.24685,-1.72682
2992108;Montredon;Montredon;;P;PPLX;FR;France;;93;13;133;13055;4905;;16;Europe/Paris;2018-08-22;France;43.24016,5.36629
2992132;Montpon-Ménestérol;Montpon-Menesterol;Monpon-Menesterol',Monpont,Mont Paun e Menestairou,Mont Paun e Menestairòu,Montpaun e Menestairou,Montpaun e Menestairòu,Montpon,Montpon-Menesterol,Montpon-Ménestérol,Montpon-sur-l'Isle,meng te peng mei nei si tai luo,Монпон-Менестероль,蒙特蓬梅内斯泰罗;P;PPL;FR;France;;75;24;243;24294;5658;;45;Europe/Paris;2020-06-10;France;45.00961,0.15921
2992293;Montlouis-sur-Loire;Montlouis-sur-Loire;Monlui-sjur-Luar,Mont-Loire,Montlouis,Montlouis-sur-Loire,Montoire,lu wa er he pan meng te lu yi,monrui=shuru=rowaru,Монлуї-сюр-Луар,モンルイ＝シュル＝ロワール,卢瓦尔河畔蒙特卢伊;P;PPL;FR;France;;24;37;372;37156;10137;;80;Europe/Paris;2016-02-18;France;47.38845,0.83208
2992526;Montgiscard;Montgiscard;Montgiscard,Monzhiskar,meng te ji si ka er,Монжискар,蒙特吉斯卡尔;P;PPL;FR;France;;76;31;313;31381;2207;;194;Europe/Paris;2020-05-07;France;43.45801,1.57295
2992606;Montferrat;Montferrat;Montferrat;P;PPL;FR;France;;93;83;831;83082;2252;;476;Europe/Paris;2019-08-07;France;43.61196,6.48093
2992703;Montélimar;Montelimar;Acumum,Montelaimar,Montelimar,Montelimare,Montélimar,meng te li ma er,mongtellimaleu,monterimaru,mwntlymr,Μοντελιμάρ,Монтелимар,Монтелимаре,Монтелімар,مونتلیمر,モンテリマール,蒙特利馬爾,몽텔리마르;P;PPL;FR;France;;84;26;262;26198;35637;;86;Europe/Paris;2019-06-05;France;44.55468,4.75469
2992926;Montberon;Montberon;Montberon;P;PPL;FR;France;;76;31;313;31364;2623;;182;Europe/Paris;2020-05-07;France;43.71602,1.4801
2993051;Montanay;Montanay;Montanay;P;PPL;FR;France;;84;69;691;69284;2546;;307;Europe/Paris;2019-06-05;France;45.87908,4.86308
2993189;Mont;Mont;Mont;P;PPL;FR;France;;75;64;643;64396;1049;;113;Europe/Paris;2020-02-07;France;43.43482,-0.652
2993760;Miramas;Miramas;Mirama,Miramas,Miramas Gare,Miramàs,mi la ma,milama,mirama,myrma,Мирама,Мирамас,Мірамас,میرما,ミラマ,米拉马,미라마;P;PPL;FR;France;;93;13;134;13063;24173;;52;Europe/Paris;2019-06-05;France;43.58508,5.00268
2994004;Mézin;Mezin;Mesin,Mezen,Mezin,Mézin,mei zan,Мезен,梅赞;P;PPL;FR;France;;75;47;474;47167;1519;;118;Europe/Paris;2020-01-08;France;44.05703,0.25861
2994036;Mézeray;Mezeray;Mezeray,Mézeray;P;PPL;FR;France;;52;72;721;72195;1554;;41;Europe/Paris;2020-12-10;France;47.82583,-0.01827
2994246;Mesnières-en-Bray;Mesnieres-en-Bray;Mesnieres,Mesnieres-en-Bray,Mesnières,Mesnières-en-Bray;P;PPL;FR;France;;28;76;761;76427;1220;;71;Europe/Paris;2016-02-18;France;49.76172,1.38187
2994396;Mériel;Meriel;Mer'el',Merel',Meriel,Mériel,mei li ye,meliel,Мерьель,Мерєль,梅里耶,메리엘;P;PPL;FR;France;;11;95;953;95392;4319;;66;Europe/Paris;2016-02-18;France;49.07614,2.21054
2994404;Méribel;Meribel;MFX,Meribel,Meribel',Meribelis,Méribel,Мерибель;P;PPL;FR;France;;84;73;731;73015;2626;;1424;Europe/Paris;2017-01-15;France;45.41497,6.565
2994494;Menucourt;Menucourt;Menjukur,Menucourt,mei ni ku er,Менюкур,梅尼库尔;P;PPL;FR;France;;11;95;953;95388;5382;;102;Europe/Paris;2016-02-18;France;49.02841,1.98046
2994542;Ménilles;Menilles;Menij,Menilles,Ménilles,mei ni lai,Мений,Меній,梅尼莱;P;PPL;FR;France;;28;27;271;27397;1457;;42;Europe/Paris;2019-03-26;France;49.03333,1.36667
2994608;Ménéac;Meneac;Meneac,Meneak,Menieg,Miniacum,Ménéac,mei nei a ke,Менеак,梅内阿克;P;PPL;FR;France;;53;56;562;56129;1808;;170;Europe/Paris;2020-07-09;France;48.13967,-2.46132
2994785;Médan;Medan;Medan,Médan;P;PPL;FR;France;;11;78;783;78384;1463;;40;Europe/Paris;2016-02-18;France;48.95539,1.99494
2994844;Mazières-de-Touraine;Mazieres-de-Touraine;Mazieres,Mazieres-de-Touraine,Mazières,Mazières-de-Touraine;P;PPL;FR;France;;24;37;371;37150;1063;;90;Europe/Paris;2016-02-18;France;47.38326,0.42548
2994901;Mazan;Mazan;Mazan;P;PPL;FR;France;;93;84;843;84072;5307;;151;Europe/Paris;2019-06-05;France;44.05696,5.1268
2994952;Maxent;Maxent;Maxent,Skiriou-Masen,Skirioù-Masen;P;PPL;FR;France;;53;35;353;35169;1140;;117;Europe/Paris;2020-08-12;France;47.98274,-2.03432
2995041;Maurepas;Maurepas;Maurepas;P;PPL;FR;France;;11;78;782;78383;19009;;172;Europe/Paris;2016-02-18;France;48.76486,1.92923
2995055;Maureilhan;Maureilhan;Maureilhan,Maureilhan-et-Ramejan,Maureilhan-et-Raméjan;P;PPL;FR;France;;76;34;341;34155;1610;;56;Europe/Paris;2020-06-10;France;43.3576,3.12011
2995438;Marssac-sur-Tarn;Marssac-sur-Tarn;Marssac,Marssac-sur-Tarn;P;PPL;FR;France;;76;81;811;81156;2531;;151;Europe/Paris;2016-02-18;France;43.91768,2.02921
2995507;Marsac-sur-Don;Marsac-sur-Don;Marciacum,Marsac,Marsac-sur-Don,Marsak-sjur-Don,Marzheg,dong he pan ma er sa ke,marusakku=shuru=don,Марсак-сюр-Дон,マルサック＝シュル＝ドン,东河畔马尔萨克;P;PPL;FR;France;;52;44;445;44091;1305;;44;Europe/Paris;2020-09-10;France;47.59481,-1.68031
2995597;Marnes-la-Coquette;Marnes-la-Coquette;Marn la Koket,Marn-la-Kokett,Marna,Marnes,Marnes-la-Coquette,ma er na la ke qu ai te,marunu=ra=koketto,Марн ла Кокет,Марн-ла-Кокетт,マルヌ＝ラ＝コケット,马尔纳拉科屈埃特;P;PPL;FR;France;;11;92;923;92047;1595;;167;Europe/Paris;2016-02-18;France;48.82732,2.17151
2995622;Marmoutier;Marmoutier;Marmoutier;P;PPL;FR;France;;44;67;674;67283;2584;;226;Europe/Paris;2016-02-18;France;48.69005,7.38195
2995807;Margencel;Margencel;Margencel;P;PPL;FR;France;;84;74;744;74163;1682;;419;Europe/Paris;2019-06-05;France;46.3414,6.41416
2995888;Mardeuil;Mardeuil;Mardeuil;P;PPL;FR;France;;44;51;512;51344;1537;;76;Europe/Paris;2016-02-18;France;49.05393,3.93
2996538;Maizières-lès-Metz;Maizieres-les-Metz;Maizieres,Maizieres-les-Metz,Maizières,Maizières-lès-Metz,Mez'er-le-Mec,mai qi ai lai mei te,mzyr-lh-mts,Мезьер-ле-Мец,Мезьєр-ле-Мец,مزیر-له-متس,迈齐埃莱梅特;P;PPL;FR;France;;44;57;579;57433;9845;;165;Europe/Paris;2019-03-26;France;49.21335,6.15956
2996568;Maisons-Alfort;Maisons-Alfort;Maisons-Alfort,Mezon Alfor,Mezon-Al'for,Mezonz-Al'for,mai song a er fu,mejong-alpoleu,mezon=aruforu,myzwn alfwr,mzwn alfwr,mzwn-alfwr,Мезон Алфор,Мезон-Альфор,Мезонз-Альфор,مزون الفور,مزون-آلفور,ميزون ألفور,メゾン＝アルフォール,邁松阿爾福,메종알포르;P;PPL;FR;France;;11;94;942;94046;53964;;40;Europe/Paris;2019-03-26;France;48.81171,2.43945
2996674;Maincy;Maincy;Maincy;P;PPL;FR;France;;11;77;772;77269;1908;;62;Europe/Paris;2016-02-18;France;48.54977,2.70017
2996687;Mailly-le-Camp;Mailly-le-Camp;Mailly,Mailly-le-Camp;P;PPL;FR;France;;44;10;103;10216;2087;;132;Europe/Paris;2016-02-18;France;48.66526,4.21303
2996882;Mâcon;Macon;Grosne-les-Macon,Grosne-lès-Macon,MKD,Macon,Makon,Makonas,Matisco,Mâcon,QNX,ma gang,ma kng,ma kong,makn,makon,makong,mkn,mykwn,Макон,ماکن,مکن,میکون,มากง,マコン,馬岡,马孔,마콩;P;PPLA2;FR;France;;27;71;715;71270;35484;;208;Europe/Paris;2019-01-04;France;46.31407,4.82823
2996918;Macau;Macau;Macau;P;PPL;FR;France;;75;33;332;33262;3212;;8;Europe/Paris;2020-01-08;France;45.0064,-0.61947
2996953;Lyaud;Lyaud;Le Lyaud,Lio,Lyaud,Ліо;P;PPL;FR;France;;84;74;744;74157;1163;;673;Europe/Paris;2019-06-05;France;46.33972,6.52595
2997058;Lusignan;Lusignan;Lusignan;P;PPL;FR;France;;75;86;863;86139;2871;;137;Europe/Paris;2019-09-04;France;46.43531,0.12204
2997123;Lunay;Lunay;Lunay;P;PPL;FR;France;;24;41;412;41120;1344;;100;Europe/Paris;2016-02-18;France;47.80864,0.91499
2997148;Luisant;Luisant;Luisant;P;PPL;FR;France;;24;28;281;28220;7049;;152;Europe/Paris;2016-02-18;France;48.4295,1.47383
2997936;Lodève;Lodeve;Lodev,Lodeva,Lodeve,Lodève,Luteva,luo dai fu,rodevu,Лодев,ロデーヴ,洛代夫;P;PPLA3;FR;France;;76;34;342;34142;7515;;175;Europe/Paris;2020-06-10;France;43.73178,3.31959
2998150;Lisieux;Lisieux;Lexovium,Lisieux,Liz'e,Liz'jo,Lizje,Lizjē,XLX,li xue,lijioe,lyzyw,riju,Лизье,Лизьё,Лизје,Лізьє,ليزيو,لیزیو,ሊዜ,リジュー,利雪,리지외;P;PPLA3;FR;France;;28;14;143;14366;24473;;65;Europe/Paris;2016-02-18;France;49.1466,0.22925
2998644;Lézignan-Corbières;Lezignan-Corbieres;Lesinhan de las Corbieras,Lesinhan de las Corbièras,Lezicnan-Corbieres,Lezignan,Lezignan-Corbieres,Lezin'jan-Korb'er,Lezin'jan-Korber,Lézicnan-Corbieres,Lézignan,Lézignan-Corbières,lai qi ni ang ke er bi ai,Лезиньян-Корбьер,Лезіньян-Корбєр,莱齐尼昂科尔比埃;P;PPL;FR;France;;76;11;113;11203;9042;;55;Europe/Paris;2020-05-07;France;43.20085,2.75745
2998718;Levroux;Levroux;La Fontaine,Leprosium,Levroux,Levru,Richelaine,lai fu lu,Левру,莱夫鲁;P;PPL;FR;France;;24;36;362;36093;2916;;140;Europe/Paris;2016-02-18;France;46.9786,1.61243
2998854;Le Vésinet;Le Vesinet;Le Vesinet,Le Vésinet,Le-Vezine,leubejine,Ле-Везине,Ле-Везіне,ル・ヴェジネ,르베지네;P;PPL;FR;France;;11;78;783;78650;16740;;41;Europe/Paris;2016-02-18;France;48.89281,2.13308
2999391;Les Vans;Les Vans;Le-Van,Les Vans,Los Vans,lai si wang,Ле-Ван,莱斯旺;P;PPL;FR;France;;84;07;071;07334;2743;;179;Europe/Paris;2019-04-10;France;44.40522,4.13198
2999981;Lespignan;Lespignan;Lespignan,Lespin'jan,Lespinhan,lai si pi ni ang,Леспиньян,Леспіньян,莱斯皮尼昂;P;PPL;FR;France;;76;34;341;34135;2895;;28;Europe/Paris;2020-06-10;France;43.27364,3.17193
3000174;Lesneven;Lesneven;Lenevan,Lesneven,lai si na wang,lsnwn,resunevuan,Леневан,Лесневен,لسنون,レスネヴァン,莱斯纳旺;P;PPL;FR;France;;53;29;291;29124;7144;;63;Europe/Paris;2020-06-10;France;48.57157,-4.31745
3000444;Les Mages;Les Mages;Le-Mazh,Les Mages,Los Mages,lai si ma re,Ле-Маж,莱斯马热;P;PPL;FR;France;;76;30;301;30152;1730;;204;Europe/Paris;2020-06-10;France;44.22875,4.16633
3002185;Les Allues;Les Allues;Ali,Allodia,Lez-Allju,Valmineral,Valminéral,Али,Лез-Аллю;P;PPL;FR;France;;84;73;731;73015;2015;;1115;Europe/Paris;2016-02-18;France;45.43255,6.55558
3002541;Le Pouget;Le Pouget;Le Pouget;P;PPL;FR;France;;76;34;342;34210;1521;;112;Europe/Paris;2020-06-10;France;43.59197,3.5245
3003490;Lembras;Lembras;Lembras;P;PPL;FR;France;;75;24;241;24237;1309;;57;Europe/Paris;2019-11-06;France;44.88468,0.52363
3003713;Le Lavandou;Le Lavandou;Le-Lavandu,Lo Lavandor,lai la wang du,Ле-Лаванду,莱拉旺杜;P;PPL;FR;France;;93;83;832;83070;5902;0;10;Europe/Paris;2016-02-18;France;43.137,6.366
3003724;Le Lardin-Saint-Lazare;Le Lardin-Saint-Lazare;Lardin-Saint-Lazare,Le-Larden-Sen-Lazar,Lo Lardin e Sent Lazar,lei la er dan sheng la zha er,Ле-Ларден-Сен-Лазар,勒拉尔丹圣拉扎尔;P;PPL;FR;France;;75;24;244;24229;1900;;104;Europe/Paris;2018-04-05;France;45.13333,1.21667
3003730;Le Landreau;Le Landreau;Lannerell,Le Landreau,Le-Landro,lei lang de luo,Ле-Ландро,勒朗德罗;P;PPL;FR;France;;52;44;442;44079;2674;;64;Europe/Paris;2020-09-10;France;47.20443,-1.30546
3003991;Le Grand-Lemps;Le Grand-Lemps;Grand-Lemps,Le Grand-Lemps,Le-Gran-Lan,Le-Gran-Lem,lei ge lang lang pu,Ле-Гран-Лан,Ле-Гран-Лем,勒格朗朗普;P;PPL;FR;France;;84;38;382;38182;2566;;477;Europe/Paris;2019-06-05;France;45.39646,5.4201
3005630;La Vespière;La Vespiere;La Vespiere,La Vespière;P;PPL;FR;France;;28;14;143;14740;1016;;129;Europe/Paris;2016-02-18;France;49.01975,0.4125
3005839;Lavalette;Lavalette;Lavalette;P;PPL;FR;France;;76;11;111;11199;1153;;187;Europe/Paris;2016-02-18;France;43.18428,2.26825
3006703;La Roque-d'Anthéron;La Roque-d'Antheron;La Roque,La Roque-d'Antheron,La Roque-d'Anthéron;P;PPL;FR;France;;93;13;131;13084;5469;;169;Europe/Paris;2020-06-10;France;43.71544,5.30973
3006928;La Riche;La Riche;La Riche,La Riche-Extra,La-Rish,la li shen,Ла-Риш,拉里什;P;PPL;FR;France;;24;37;372;37195;8934;;51;Europe/Paris;2016-02-18;France;47.38996,0.67072
3007535;Lanta;Lanta;Lanta;P;PPL;FR;France;;76;31;313;31271;1373;;247;Europe/Paris;2020-05-07;France;43.56076,1.6545
3007539;Lans-en-Vercors;Lans-en-Vercors;Lan-an-Verkor,Lans,Lans-an-Verkor,Lans-en-Vercors,lans-ayn-wyrkwrs,wei er ke er de qu lang,Лан-ан-Веркор,Ланс-ан-Веркор,لانس-این-ویرکورس,韦尔科尔地区朗;P;PPL;FR;France;;84;38;381;38205;2365;;1012;Europe/Paris;2019-06-05;France;45.12852,5.58599
3007825;Landres;Landres;Landr,Landres,lang de lei,Ландр,لانڈریس,朗德雷;P;PPL;FR;France;;44;54;541;54295;1021;;305;Europe/Paris;2018-11-06;France;49.32044,5.8006
3008192;La Méaugon;La Meaugon;La Meaugon,La Méaugon,La-Meogon,Lanvealgon,Meaugon,la mei ao gong,la mywgwn,Ла-Меогон,لا میوگون,拉梅奥贡;P;PPL;FR;France;;53;22;224;22144;1173;;125;Europe/Paris;2020-08-12;France;48.49827,-2.84151
3008225;Lamballe;Lamballe;Lambal,Lambal',Lamballe,Lampaulium,lambaly,lang ba er,ranbaru,Ламбаль,لامبالی,ランバル,朗巴尔;P;PPL;FR;France;;53;22;224;22093;12344;;55;Europe/Paris;2020-08-12;France;48.46808,-2.51781
3008463;Lallaing;Lallaing;Lallaing;P;PPL;FR;France;;32;59;593;59327;6573;;20;Europe/Paris;2016-02-18;France;50.39012,3.16949
3009054;Lagorce;Lagorce;Lagorce;P;PPL;FR;France;;75;33;335;33218;1418;;76;Europe/Paris;2020-01-08;France;45.06995,-0.13887
3009488;La Ferté-Imbault;La Ferte-Imbault;La Ferte-Imbault,La Ferté-Imbault,La-Ferte-Embo,la fu er tai yi mu bo er,Ла-Ферте-Ембо,لا فیرتے-امبولٹ,拉弗尔泰伊姆博尔;P;PPL;FR;France;;24;41;413;41084;1072;;99;Europe/Paris;2016-02-18;France;47.38467,1.95344
2967253;Ychoux;Ychoux;Ychoux;P;PPL;FR;France;;75;40;402;40332;1623;;51;Europe/Paris;2020-01-08;France;44.32772,-0.95796
2967326;Wissant;Wissant;Vissan,Wichin,Wissant,Witzand,wei sang,wysant,Виссан,Віссан,ويسانت,维桑;P;PPL;FR;France;;32;62;623;62899;1052;;19;Europe/Paris;2016-02-18;France;50.8853,1.66263
2967345;Wingen-sur-Moder;Wingen-sur-Moder;Vingen-sjur-Moder,Winge,Wingen,Wingen an der Moder,Wínge,mo dai he pan wan rang,wynghyn swr mwdyr,Винген-сюр-Модер,Вінген-сюр-Модер,وينغين سور مودير,莫代河畔万让;P;PPL;FR;France;;44;67;674;67538;1563;;217;Europe/Paris;2018-04-05;France;48.919,7.37955
2967393;Westhoffen;Westhoffen;Vestoffen,Weschthoffe,wei si tuo fang,wsthwfn,wysthwfyn,Вестоффен,وستهوفن,ويسثوفين,韦斯托方;P;PPL;FR;France;;44;67;673;67525;1649;;204;Europe/Paris;2016-02-18;France;48.60352,7.44289
2967628;Vouneuil-sous-Biard;Vouneuil-sous-Biard;Vouneuil,Vouneuil-sous-Biard,Vunej-su-Biar,wu na yi su bi a er,Вуней-су-Біар,武纳伊苏比阿尔;P;PPL;FR;France;;75;86;863;86297;4391;;127;Europe/Paris;2019-09-04;France;46.57285,0.27022
2967641;Voujeaucourt;Voujeaucourt;Voujaucourt,Voujeaucourt;P;PPL;FR;France;;27;25;252;25632;3346;;316;Europe/Paris;2016-02-18;France;47.47513,6.77431
2967972;Vire;Vire;Vir,Vire,vuiru,wei er,Βιρ,Вир,Вір,ヴィール,维尔;P;PPLA3;FR;France;;28;14;144;14762;14603;;179;Europe/Paris;2019-04-10;France;48.83849,-0.88929
2968502;Villenoy;Villenoy;Vil'nua,Villenoy,Вильнуа,Вільнуа;P;PPL;FR;France;;11;77;771;77513;3887;;52;Europe/Paris;2016-02-18;France;48.94112,2.8602
2968548;Villeneuve-le-Comte;Villeneuve-le-Comte;Villeneuve,Villeneuve-le-Comte,Villeneuve-le-Peuple,Villeneuve-les-Bordes;P;PPL;FR;France;;11;77;773;77508;1764;;126;Europe/Paris;2016-02-18;France;48.81413,2.82953
2968574;Villeneuve-de-Berg;Villeneuve-de-Berg;Vil'nev-de-Ber,Vil'njov-de-Ber,Vilanova de Berg,Vilanòva de Berg,Villeneuve,Villeneuve-de-Berg,bei er xin cheng,Вильнёв-де-Бер,Вільнев-де-Бер,贝尔新城;P;PPL;FR;France;;84;07;071;07341;2693;;322;Europe/Paris;2019-04-10;France;44.55699,4.50215
2968705;Villejuif;Villejuif;Vil'zhjuif,Vil'zhuif,Villejuif,Vilzhif,Vilzhuif,biljwipeu,fyljwyf,vuirujuifu,wylzhwyyf,wywzhwyyf,you tai cheng,Вилжиф,Вилжуиф,Вильжуиф,Вильжюиф,Вільжуїф,فيلجويف,ویلژوئیف,ویوژوئیف,ヴィルジュイフ,犹太城,빌쥐프;P;PPL;FR;France;;11;94;943;94076;48048;;110;Europe/Paris;2016-02-18;France;48.7939,2.35992
2968985;Villard-Bonnot;Villard-Bonnot;Villar-Bonno,Villard,Villard-Bonnot,wei la er bang ao,Виллар-Бонно,Віллар-Бонно,维拉尔邦奥;P;PPL;FR;France;;84;38;381;38547;7400;;234;Europe/Paris;2019-06-05;France;45.2346,5.88323
2969400;Vic-Fezensac;Vic-Fezensac;Vic de Fesensac,Vic en Fesensac,Vic-Fezensac,Vic-sur-l'Osse,Vik-Fezansak,vuikku=fezansakku,wei ke fei cang sa ke,Вик-Фезансак,Вік-Фезансак,ヴィック＝フェザンサック,维克费藏萨克;P;PPL;FR;France;;76;32;321;32462;3799;;118;Europe/Paris;2020-04-08;France;43.75873,0.30319
2969543;Vétraz-Monthoux;Vetraz-Monthoux;Vetra-Montu,Vitriacum-Montanum,Ветра-Монту;P;PPL;FR;France;;84;74;743;74298;5991;;495;Europe/Paris;2016-02-18;France;46.1743,6.25852
2969806;Verneuil-en-Halatte;Verneuil-en-Halatte;Vernej-an-Alatt,Verneuil,Verneuil-en-Halatte,Verneuil-sur-Oise,Vernjoj-an-Alatt,a la te de qu wei er na yi,wrnwyl an halath,Верней-ан-Алатт,Вернёй-ан-Алатт,ورنویل ان حالاته,阿拉特地区韦尔纳伊;P;PPL;FR;France;;32;60;604;60670;4254;;38;Europe/Paris;2016-02-18;France;49.27914,2.5241
2970627;Vasselay;Vasselay;Vasselay;P;PPL;FR;France;;24;18;181;18271;1124;;171;Europe/Paris;2016-02-18;France;47.15686,2.38963
2971211;Vacon;Vacon;Vacon;P;PPL;FR;France;;44;55;552;55573;1594;;252;Europe/Paris;2016-02-21;France;48.66865,5.60024
2971258;Uzès;Uzes;Firmin-les-Uzes,Firmin-les-Uzés,Juzes,Ucetia,Uses,Usès,Uzes,Uzes-la-Montagne,Uzès,Uzès-la-Montagne,yu ze,yuzesu,Юзес,ユゼス,于泽;P;PPL;FR;France;;76;30;302;30334;7841;;141;Europe/Paris;2020-06-10;France;44.01251,4.41973
2971316;Us;Us;Us;P;PPL;FR;France;;11;95;953;95625;1248;;70;Europe/Paris;2019-05-16;France;49.1,1.96667
2971641;Troarn;Troarn;Troarn,te luo a er en,Троарн,特罗阿尔恩;P;PPL;FR;France;;28;14;142;14712;3361;;25;Europe/Paris;2016-02-18;France;49.17835,-0.18169
2971889;Trélivan;Trelivan;Trelivan,Trélivan;P;PPL;FR;France;;53;22;221;22364;2286;;91;Europe/Paris;2020-08-12;France;48.4335,-2.11749
2972010;Trèbes;Trebes;Treb,Trebes,Trèbes,te lei bei,trbs,Треб,تربس,特雷贝;P;PPL;FR;France;;76;11;111;11397;5972;;91;Europe/Paris;2020-05-07;France;43.21028,2.44175
3019330;Etzling;Etzling;Etzling;P;PPL;FR;France;;44;57;573;57202;1215;;319;Europe/Paris;2018-08-08;France;49.17943,6.95864
3019354;Étreux;Etreux;;P;PPL;FR;France;;32;02;025;02298;1645;;138;Europe/Paris;2016-02-18;France;49.98333,3.65
3019369;Étreillers;Etreillers;Etreillers,Étreillers;P;PPL;FR;France;;32;02;023;02296;1048;;99;Europe/Paris;2016-02-18;France;49.83059,3.16029
3019414;Éterville;Eterville;Eterville,Éterville;P;PPL;FR;France;;28;14;142;14254;1098;;45;Europe/Paris;2016-02-18;France;49.14423,-0.42512
3019604;Essigny-le-Grand;Essigny-le-Grand;Essigny,Essigny-le-Grand;P;PPL;FR;France;;32;02;023;02287;1216;;107;Europe/Paris;2016-02-18;France;49.77865,3.27774
3019877;Erquinghem-Lys;Erquinghem-Lys;Erquinghem-Lys;P;PPL;FR;France;;32;59;595;59202;4581;;19;Europe/Paris;2016-02-18;France;50.67601,2.84505
3020374;Edern;Edern;Edern,Guellevain,Édern;P;PPL;FR;France;;53;29;294;29048;1907;;152;Europe/Paris;2020-06-10;France;48.10388,-3.97796
3020392;Écully;Ecully;Ecully,Écully;P;PPL;FR;France;;84;69;691;69081;19437;;245;Europe/Paris;2019-06-05;France;45.77437,4.77758
3020405;Écueillé;Ecueille;Ecueille,Ehkjoje,Ekjuee,ai qu ai lai,Écueillé,Екюеє,Экёйе,埃屈埃莱;P;PPL;FR;France;;24;36;362;36069;1343;;143;Europe/Paris;2016-02-18;France;47.08462,1.34668
3020730;Dry;Dry;Dry;P;PPL;FR;France;;24;45;452;45130;1256;;91;Europe/Paris;2016-02-18;France;47.79612,1.7133
2967183;Yvignac-la-Tour;Yvignac-la-Tour;Ivin'jak-la-Tur,Ivinieg,yi wei ni ya ke la tu,Івіньяк-ла-Тур,Ивиньяк-ла-Тур,伊维尼亚克拉图;P;PPL;FR;France;;53;22;221;22391;1124;;79;Europe/Paris;2016-02-18;France;48.35,-2.18333
2967251;Yébleron;Yebleron;Yebleron,Yébleron;P;PPL;FR;France;;28;76;762;76751;1374;;143;Europe/Paris;2016-02-18;France;49.63333,0.53746
2967341;Winnezeele;Winnezeele;Winnezeele;P;PPL;FR;France;;32;59;594;59662;1134;;22;Europe/Paris;2016-02-18;France;50.841,2.55118
2967414;Wavrechain-sous-Denain;Wavrechain-sous-Denain;Wavrechain,Wavrechain-sous-Denain;P;PPL;FR;France;;32;59;596;59651;1769;;33;Europe/Paris;2016-02-18;France;50.33224,3.41252
2968183;Villiers-en-Plaine;Villiers-en-Plaine;Villiers,Villiers-en-Plaine;P;PPL;FR;France;;75;79;792;79351;1343;;42;Europe/Paris;2019-09-04;France;46.40886,-0.53726
2968290;Villes-sur-Auzon;Villes-sur-Auzon;Vielas dAuson,Vil'-sjur-Ozon,Villes,Villes-sur-Auzon,ao zong he pan wei lei,Виль-сюр-Озон,Віль-сюр-Озон,奥宗河畔维勒;P;PPL;FR;France;;93;84;843;84148;1100;;295;Europe/Paris;2016-02-18;France;44.05669,5.2343
2968316;Villerupt;Villerupt;Vil'rju,Villerupt,wei lei lu pu,Вильрю,Вільрю,维勒吕普;P;PPL;FR;France;;44;54;541;54580;9763;;339;Europe/Paris;2018-11-06;France;49.46715,5.93202
2968335;Villers-sous-Saint-Leu;Villers-sous-Saint-Leu;Viller-su-Sen-Le,Villers,Villers-sous-Saint-Leu,Villers-sur-Oise,wei lai er su sheng lei,Віллер-су-Сен-Ле,维莱尔苏圣勒;P;PPL;FR;France;;32;60;604;60686;2020;;38;Europe/Paris;2016-02-18;France;49.21235,2.39485
2968379;Villers-le-Lac;Villers-le-Lac;Lac-ou-Villers,Le Lac ou Villers,Ville-le-Lak,Villers,Villers-le-Lac,wei lai er lai la ke,Вілле-ле-Лак,维莱尔莱拉克;P;PPL;FR;France;;27;25;253;25321;4423;;835;Europe/Paris;2016-02-18;France;47.06319,6.66699
